group1	group2	p_value	effect_size	clin_feature	padjust	log10padjust	cancer	principal_component
T1a	T3	0.4	0.632455532033676	T.Stage	0.953540983606557	0.020660636050941	KICH	PC1
T1a	T3a	0.645	0.12515654358044	T.Stage	1	0	KICH	PC1
T1a	T3b	0.114	0.668153104781061	T.Stage	0.88590243902439	0.0526141026347357	KICH	PC1
T1a	T4	0.8	0.188982236504614	T.Stage	1	0	KICH	PC1
T1b	T2	0.458	0.146681637408454	T.Stage	0.953540983606557	0.020660636050941	KICH	PC1
T1b	T2b	0.272	0.265207330648429	T.Stage	0.88590243902439	0.0526141026347357	KICH	PC1
T1b	T3	0.167	0.4599331055039	T.Stage	0.88590243902439	0.0526141026347357	KICH	PC1
T1b	T3a	0.403	0.175183648464435	T.Stage	0.953540983606557	0.020660636050941	KICH	PC1
T1b	T3b	0.038	0.561769005539123	T.Stage	0.88590243902439	0.0526141026347357	KICH	PC1
T1b	T4	0.923	0.0547448901451359	T.Stage	1	0	KICH	PC1
T2	T2b	0.588	0.116510345607093	T.Stage	1	0	KICH	PC1
T2	T3	0.333	0.295302052775766	T.Stage	0.953540983606557	0.020660636050941	KICH	PC1
T2	T3a	0.356	0.171102970809043	T.Stage	0.953540983606557	0.020660636050941	KICH	PC1
T2	T3b	0.04	0.461546541622872	T.Stage	0.88590243902439	0.0526141026347357	KICH	PC1
T2	T4	0.655	0.121904393335725	T.Stage	1	0	KICH	PC1
T2b	T3	0.222	0.516397779494322	T.Stage	0.88590243902439	0.0526141026347357	KICH	PC1
T2b	T3a	0.165	0.30558050762494	T.Stage	0.88590243902439	0.0526141026347357	KICH	PC1
T2b	T3b	0.024	0.67700320038633	T.Stage	0.88590243902439	0.0526141026347357	KICH	PC1
T2b	T4	0.533	0.247716847153431	T.Stage	1	0	KICH	PC1
T3	T3a	0.267	0.358568582800318	T.Stage	0.88590243902439	0.0526141026347357	KICH	PC1
T3	T3b	1	0.223606797749979	T.Stage	1	0	KICH	PC1
T3	T4	0.667	0.707106781186547	T.Stage	1	0	KICH	PC1
T3a	T3b	0.091	0.427792631946499	T.Stage	0.88590243902439	0.0526141026347357	KICH	PC1
T3a	T4	0.817	0.0793884186037445	T.Stage	1	0	KICH	PC1
T3b	T4	0.4	0.516397779494322	T.Stage	0.953540983606557	0.020660636050941	KICH	PC1
Stage I	Stage II	0.224	0.18387141064389	Tumor.Stage	0.88590243902439	0.0526141026347357	KICH	PC1
Stage I	Stage III	0.18	0.234046814044682	Tumor.Stage	0.88590243902439	0.0526141026347357	KICH	PC1
Stage I	Stage IV	0.268	0.226769710112487	Tumor.Stage	0.88590243902439	0.0526141026347357	KICH	PC1
Stage II	Stage III	0.082	0.281284338563097	Tumor.Stage	0.88590243902439	0.0526141026347357	KICH	PC1
Stage II	Stage IV	0.105	0.296348748344179	Tumor.Stage	0.88590243902439	0.0526141026347357	KICH	PC1
Stage III	Stage IV	0.904	0.0368855556781659	Tumor.Stage	1	0	KICH	PC1
TUMOR FREE	WITH TUMOR	0.176	0.169998387617505	Composite.Tumor.Status	0.88590243902439	0.0526141026347357	KICH	PC1
DECEASED	LIVING	0.131	0.188467598064059	Composite.Vital.Status	0.88590243902439	0.0526141026347357	KICH	PC1
Classic	Eosinophilic	0.869	0.0214677983211256	Eosinophilic.vs.Classic	1	0	KICH	PC1
Elevated	Low	0.222	0.232633626370747	Calcium	0.88590243902439	0.0526141026347357	KICH	PC1
Elevated	Normal	0.364	0.381385035698237	Calcium	0.953540983606557	0.020660636050941	KICH	PC1
Low	Normal	0.925	0.0162791385511296	Calcium	1	0	KICH	PC1
Elevated	Normal	0.799	0.0372839193162889	White.Cell.Count	1	0	KICH	PC1
Low	Normal	0.799	0.0372839193162889	Hemoglobin	1	0	KICH	PC1
Elevated	Low	1	0.0890870806374748	Platelets	1	0	KICH	PC1
Elevated	Normal	0.841	0.0338117593716521	Platelets	1	0	KICH	PC1
Low	Normal	0.968	0.00922138891954147	Platelets	1	0	KICH	PC1
	chromophobe and sarcomatoid features noted	0.817	0.0335456791081904	Path.review.notes	1	0	KICH	PC1
	eosinophilic variant; immunostains for CK7. CD1. MIB-1 supported diagnosis; oncocytic features noted	0.419	0.108091632681947	Path.review.notes	0.953540983606557	0.020660636050941	KICH	PC1
	oncocytic features noted	0.265	0.143733157257456	Path.review.notes	0.88590243902439	0.0526141026347357	KICH	PC1
	suspected BHD but prelim genetic testing negative; oncocytic features noted	0.954	0.0111818930360635	Path.review.notes	1	0	KICH	PC1
chromophobe and sarcomatoid features noted	eosinophilic variant; immunostains for CK7. CD1. MIB-1 supported diagnosis; oncocytic features noted	1	0.707106781186547	Path.review.notes	1	0	KICH	PC1
chromophobe and sarcomatoid features noted	oncocytic features noted	0.5	0.670820393249937	Path.review.notes	0.976923076923077	0.0101396313508799	KICH	PC1
chromophobe and sarcomatoid features noted	suspected BHD but prelim genetic testing negative; oncocytic features noted	1	0.707106781186547	Path.review.notes	1	0	KICH	PC1
eosinophilic variant; immunostains for CK7. CD1. MIB-1 supported diagnosis; oncocytic features noted	oncocytic features noted	1	0.223606797749979	Path.review.notes	1	0	KICH	PC1
eosinophilic variant; immunostains for CK7. CD1. MIB-1 supported diagnosis; oncocytic features noted	suspected BHD but prelim genetic testing negative; oncocytic features noted	1	0.707106781186547	Path.review.notes	1	0	KICH	PC1
oncocytic features noted	suspected BHD but prelim genetic testing negative; oncocytic features noted	1	0.223606797749979	Path.review.notes	1	0	KICH	PC1
chr1 loss	chr6 gain	1	0	Copy.Pattern	1	0	KICH	PC1
chr1 loss	classic	0.594	0.0727419537430029	Copy.Pattern	1	0	KICH	PC1
chr1 loss	copy neutral	0.8	0.188982236504614	Copy.Pattern	1	0	KICH	PC1
chr1 loss	mixed	0.667	0.387298334620742	Copy.Pattern	1	0	KICH	PC1
chr6 gain	classic	0.648	0.0644073116109898	Copy.Pattern	1	0	KICH	PC1
chr6 gain	copy neutral	0.4	0.632455532033676	Copy.Pattern	0.953540983606557	0.020660636050941	KICH	PC1
chr6 gain	mixed	0.667	0.707106781186547	Copy.Pattern	1	0	KICH	PC1
classic	copy neutral	0.756	0.0420841690350703	Copy.Pattern	1	0	KICH	PC1
classic	mixed	0.456	0.100719628259542	Copy.Pattern	0.953540983606557	0.020660636050941	KICH	PC1
copy neutral	mixed	1	0	Copy.Pattern	1	0	KICH	PC1
	Hypermutated	0.281	0.152652196558104	Notable.Molecular.Observations	0.88590243902439	0.0526141026347357	KICH	PC1
	MT-ND5 mutation (>70% heteroplasmy)	0.421	0.107281120714058	Notable.Molecular.Observations	0.953540983606557	0.020660636050941	KICH	PC1
	p16 silencing	0.541	0.0849575318484605	Notable.Molecular.Observations	1	0	KICH	PC1
	p16 silencing. strong kataegis pattern	0.16	0.197549901428135	Notable.Molecular.Observations	0.88590243902439	0.0526141026347357	KICH	PC1
	Strong kataegis pattern	0.096	0.233468065324159	Notable.Molecular.Observations	0.88590243902439	0.0526141026347357	KICH	PC1
	Strong kataegis pattern; p16 silencing	0.124	0.215508983376147	Notable.Molecular.Observations	0.88590243902439	0.0526141026347357	KICH	PC1
Hypermutated	MT-ND5 mutation (>70% heteroplasmy)	0.286	0.566946709513841	Notable.Molecular.Observations	0.88590243902439	0.0526141026347357	KICH	PC1
Hypermutated	p16 silencing	1	0.223606797749979	Notable.Molecular.Observations	1	0	KICH	PC1
Hypermutated	p16 silencing. strong kataegis pattern	1	0.707106781186547	Notable.Molecular.Observations	1	0	KICH	PC1
Hypermutated	Strong kataegis pattern	1	0.707106781186547	Notable.Molecular.Observations	1	0	KICH	PC1
Hypermutated	Strong kataegis pattern; p16 silencing	1	0.707106781186547	Notable.Molecular.Observations	1	0	KICH	PC1
MT-ND5 mutation (>70% heteroplasmy)	p16 silencing	0.548	0.258198889747161	Notable.Molecular.Observations	1	0	KICH	PC1
MT-ND5 mutation (>70% heteroplasmy)	p16 silencing. strong kataegis pattern	0.286	0.566946709513841	Notable.Molecular.Observations	0.88590243902439	0.0526141026347357	KICH	PC1
MT-ND5 mutation (>70% heteroplasmy)	Strong kataegis pattern	0.286	0.566946709513841	Notable.Molecular.Observations	0.88590243902439	0.0526141026347357	KICH	PC1
MT-ND5 mutation (>70% heteroplasmy)	Strong kataegis pattern; p16 silencing	0.286	0.566946709513841	Notable.Molecular.Observations	0.88590243902439	0.0526141026347357	KICH	PC1
p16 silencing	p16 silencing. strong kataegis pattern	0.5	0.670820393249937	Notable.Molecular.Observations	0.976923076923077	0.0101396313508799	KICH	PC1
p16 silencing	Strong kataegis pattern	0.5	0.670820393249937	Notable.Molecular.Observations	0.976923076923077	0.0101396313508799	KICH	PC1
p16 silencing	Strong kataegis pattern; p16 silencing	0.5	0.670820393249937	Notable.Molecular.Observations	0.976923076923077	0.0101396313508799	KICH	PC1
p16 silencing. strong kataegis pattern	Strong kataegis pattern	1	0.707106781186547	Notable.Molecular.Observations	1	0	KICH	PC1
p16 silencing. strong kataegis pattern	Strong kataegis pattern; p16 silencing	1	0.707106781186547	Notable.Molecular.Observations	1	0	KICH	PC1
Strong kataegis pattern	Strong kataegis pattern; p16 silencing	1	0.707106781186547	Notable.Molecular.Observations	1	0	KICH	PC1
AMERICAN INDIAN OR ALASKA NATIVE	ASIAN	0.685	0.085183541999992	race	1	0	CESC	PC1
AMERICAN INDIAN OR ALASKA NATIVE	BLACK OR AFRICAN AMERICAN	0.747	0.0573760735701704	race	1	0	CESC	PC1
AMERICAN INDIAN OR ALASKA NATIVE	NATIVE HAWAIIAN OR OTHER PACIFIC ISLANDER	1	0	race	1	0	CESC	PC1
AMERICAN INDIAN OR ALASKA NATIVE	WHITE	0.883	0.0102489128885337	race	1	0	CESC	PC1
ASIAN	BLACK OR AFRICAN AMERICAN	0.702	0.0560112033611204	race	1	0	CESC	PC1
ASIAN	NATIVE HAWAIIAN OR OTHER PACIFIC ISLANDER	0.779	0.073047713033651	race	1	0	CESC	PC1
ASIAN	WHITE	0.397	0.0560314762218437	race	1	0	CESC	PC1
BLACK OR AFRICAN AMERICAN	NATIVE HAWAIIAN OR OTHER PACIFIC ISLANDER	0.907	0.027524094128159	race	1	0	CESC	PC1
BLACK OR AFRICAN AMERICAN	WHITE	0.26	0.0728828214845872	race	1	0	CESC	PC1
NATIVE HAWAIIAN OR OTHER PACIFIC ISLANDER	WHITE	0.671	0.0296411499285156	race	1	0	CESC	PC1
Stage I	Stage IA	0.667	0.358568582800318	clinical_stage	1	0	CESC	PC1
Stage I	Stage IA1	1	0.119522860933439	clinical_stage	1	0	CESC	PC1
Stage I	Stage IA2	0.333	0.597614304667197	clinical_stage	1	0	CESC	PC1
Stage I	Stage IB	0.071	0.277328494392766	clinical_stage	1	0	CESC	PC1
Stage I	Stage IB1	0.058	0.210790248767772	clinical_stage	1	0	CESC	PC1
Stage I	Stage IB2	0.23	0.18676071556825	clinical_stage	1	0	CESC	PC1
Stage I	Stage II	0.016	0.759664997937189	clinical_stage	1	0	CESC	PC1
Stage I	Stage IIA	0.898	0.0534522483824849	clinical_stage	1	0	CESC	PC1
Stage I	Stage IIA1	0.095	0.561491520214444	clinical_stage	1	0	CESC	PC1
Stage I	Stage IIA2	0.106	0.49224759248542	clinical_stage	1	0	CESC	PC1
Stage I	Stage IIB	0.04	0.294718982414026	clinical_stage	1	0	CESC	PC1
Stage I	Stage III	0.333	0.597614304667197	clinical_stage	1	0	CESC	PC1
Stage I	Stage IIIA	0.19	0.58554004376912	clinical_stage	1	0	CESC	PC1
Stage I	Stage IIIB	0.146	0.216411274934894	clinical_stage	1	0	CESC	PC1
Stage I	Stage IVA	0.438	0.231626409657434	clinical_stage	1	0	CESC	PC1
Stage I	Stage IVB	0.328	0.255654996282457	clinical_stage	1	0	CESC	PC1
Stage IA	Stage IA1	1	0.707106781186547	clinical_stage	1	0	CESC	PC1
Stage IA	Stage IA2	1	0.707106781186547	clinical_stage	1	0	CESC	PC1
Stage IA	Stage IB	0.308	0.199188637628565	clinical_stage	1	0	CESC	PC1
Stage IA	Stage IB1	0.214	0.143327416745191	clinical_stage	1	0	CESC	PC1
Stage IA	Stage IB2	0.4	0.171216812837186	clinical_stage	1	0	CESC	PC1
Stage IA	Stage II	0.333	0.597614304667197	clinical_stage	1	0	CESC	PC1
Stage IA	Stage IIA	0.6	0.27524094128159	clinical_stage	1	0	CESC	PC1
Stage IA	Stage IIA1	0.333	0.597614304667197	clinical_stage	1	0	CESC	PC1
Stage IA	Stage IIA2	0.25	0.540061724867322	clinical_stage	1	0	CESC	PC1
Stage IA	Stage IIB	0.273	0.195887960383623	clinical_stage	1	0	CESC	PC1
Stage IA	Stage III	1	0.707106781186547	clinical_stage	1	0	CESC	PC1
Stage IA	Stage IIIA	0.667	0.707106781186547	clinical_stage	1	0	CESC	PC1
Stage IA	Stage IIIB	0.233	0.208907644923589	clinical_stage	1	0	CESC	PC1
Stage IA	Stage IVA	0.6	0.27524094128159	clinical_stage	1	0	CESC	PC1
Stage IA	Stage IVB	0.462	0.296499726664441	clinical_stage	1	0	CESC	PC1
Stage IA1	Stage IA2	1	0.707106781186547	clinical_stage	1	0	CESC	PC1
Stage IA1	Stage IB	0.462	0.15650535813673	clinical_stage	1	0	CESC	PC1
Stage IA1	Stage IB1	0.267	0.128240320245697	clinical_stage	1	0	CESC	PC1
Stage IA1	Stage IB2	0.55	0.130124777756261	clinical_stage	1	0	CESC	PC1
Stage IA1	Stage II	0.333	0.597614304667197	clinical_stage	1	0	CESC	PC1
Stage IA1	Stage IIA	1	0.055048188256318	clinical_stage	1	0	CESC	PC1
Stage IA1	Stage IIA1	0.333	0.597614304667197	clinical_stage	1	0	CESC	PC1
Stage IA1	Stage IIA2	0.5	0.38575837490523	clinical_stage	1	0	CESC	PC1
Stage IA1	Stage IIB	0.364	0.172143965185608	clinical_stage	1	0	CESC	PC1
Stage IA1	Stage III	1	0.707106781186547	clinical_stage	1	0	CESC	PC1
Stage IA1	Stage IIIA	0.667	0.707106781186547	clinical_stage	1	0	CESC	PC1
Stage IA1	Stage IIIB	0.558	0.122886849955052	clinical_stage	1	0	CESC	PC1
Stage IA1	Stage IVA	0.6	0.27524094128159	clinical_stage	1	0	CESC	PC1
Stage IA1	Stage IVB	0.769	0.14824986333222	clinical_stage	1	0	CESC	PC1
Stage IA2	Stage IB	0.615	0.113822078644894	clinical_stage	1	0	CESC	PC1
Stage IA2	Stage IB1	0.625	0.0578338699147262	clinical_stage	1	0	CESC	PC1
Stage IA2	Stage IB2	0.5	0.143822122783236	clinical_stage	1	0	CESC	PC1
Stage IA2	Stage II	1	0.119522860933439	clinical_stage	1	0	CESC	PC1
Stage IA2	Stage IIA	0.6	0.27524094128159	clinical_stage	1	0	CESC	PC1
Stage IA2	Stage IIA1	1	0.119522860933439	clinical_stage	1	0	CESC	PC1
Stage IA2	Stage IIA2	0.75	0.231455024943138	clinical_stage	1	0	CESC	PC1
Stage IA2	Stage IIB	0.955	0.0178079963985112	clinical_stage	1	0	CESC	PC1
Stage IA2	Stage III	1	0.707106781186547	clinical_stage	1	0	CESC	PC1
Stage IA2	Stage IIIA	1	0	clinical_stage	1	0	CESC	PC1
Stage IA2	Stage IIIB	0.651	0.0983094799640419	clinical_stage	1	0	CESC	PC1
Stage IA2	Stage IVA	0.6	0.27524094128159	clinical_stage	1	0	CESC	PC1
Stage IA2	Stage IVB	0.769	0.14824986333222	clinical_stage	1	0	CESC	PC1
Stage IB	Stage IB1	0.662	0.0410305432449555	clinical_stage	1	0	CESC	PC1
Stage IB	Stage IB2	0.408	0.095211127830363	clinical_stage	1	0	CESC	PC1
Stage IB	Stage II	0.226	0.190663339895027	clinical_stage	1	0	CESC	PC1
Stage IB	Stage IIA	0.448	0.114368393367739	clinical_stage	1	0	CESC	PC1
Stage IB	Stage IIA1	0.619	0.0808874775312235	clinical_stage	1	0	CESC	PC1
Stage IB	Stage IIA2	0.963	0.00933672629371987	clinical_stage	1	0	CESC	PC1
Stage IB	Stage IIB	0.404	0.0935847679749127	clinical_stage	1	0	CESC	PC1
Stage IB	Stage III	0.359	0.184960877797953	clinical_stage	1	0	CESC	PC1
Stage IB	Stage IIIA	0.538	0.107933084390438	clinical_stage	1	0	CESC	PC1
Stage IB	Stage IIIB	0.748	0.0366239846766699	clinical_stage	1	0	CESC	PC1
Stage IB	Stage IVA	0.267	0.165636983498105	clinical_stage	1	0	CESC	PC1
Stage IB	Stage IVB	0.387	0.125286050409631	clinical_stage	1	0	CESC	PC1
Stage IB1	Stage IB2	0.183	0.123987309455482	clinical_stage	1	0	CESC	PC1
Stage IB1	Stage II	0.373	0.0995101174385927	clinical_stage	1	0	CESC	PC1
Stage IB1	Stage IIA	0.236	0.128549935400861	clinical_stage	1	0	CESC	PC1
Stage IB1	Stage IIA1	0.628	0.0545700644018089	clinical_stage	1	0	CESC	PC1
Stage IB1	Stage IIA2	0.771	0.0326677228897389	clinical_stage	1	0	CESC	PC1
Stage IB1	Stage IIB	0.533	0.0572048974174836	clinical_stage	1	0	CESC	PC1
Stage IB1	Stage III	0.286	0.1232112880792	clinical_stage	1	0	CESC	PC1
Stage IB1	Stage IIIA	0.391	0.0983172573051375	clinical_stage	1	0	CESC	PC1
Stage IB1	Stage IIIB	0.31	0.0932840947180842	clinical_stage	1	0	CESC	PC1
Stage IB1	Stage IVA	0.167	0.149848149550116	clinical_stage	1	0	CESC	PC1
Stage IB1	Stage IVB	0.209	0.133698852066584	clinical_stage	1	0	CESC	PC1
Stage IB2	Stage II	0.123	0.236935236168676	clinical_stage	1	0	CESC	PC1
Stage IB2	Stage IIA	0.678	0.0629074889948557	clinical_stage	1	0	CESC	PC1
Stage IB2	Stage IIA1	0.329	0.153311035167967	clinical_stage	1	0	CESC	PC1
Stage IB2	Stage IIA2	0.569	0.0879257468727413	clinical_stage	1	0	CESC	PC1
Stage IB2	Stage IIB	0.099	0.183027496683217	clinical_stage	1	0	CESC	PC1
Stage IB2	Stage III	0.3	0.198611502891135	clinical_stage	1	0	CESC	PC1
Stage IB2	Stage IIIA	0.322	0.170137189035803	clinical_stage	1	0	CESC	PC1
Stage IB2	Stage IIIB	0.642	0.0525114780974701	clinical_stage	1	0	CESC	PC1
Stage IB2	Stage IVA	0.603	0.0781577893572449	clinical_stage	1	0	CESC	PC1
Stage IB2	Stage IVB	0.751	0.046641466353141	clinical_stage	1	0	CESC	PC1
Stage II	Stage IIA	0.19	0.374165738677394	clinical_stage	1	0	CESC	PC1
Stage II	Stage IIA1	0.548	0.231202390676536	clinical_stage	1	0	CESC	PC1
Stage II	Stage IIA2	0.268	0.351605423203872	clinical_stage	1	0	CESC	PC1
Stage II	Stage IIB	0.49	0.104734844990108	clinical_stage	1	0	CESC	PC1
Stage II	Stage III	0.333	0.597614304667197	clinical_stage	1	0	CESC	PC1
Stage II	Stage IIIA	1	0	clinical_stage	1	0	CESC	PC1
Stage II	Stage IIIB	0.157	0.211378454587571	clinical_stage	1	0	CESC	PC1
Stage II	Stage IVA	0.06	0.516705067697354	clinical_stage	1	0	CESC	PC1
Stage II	Stage IVB	0.104	0.409047994051931	clinical_stage	1	0	CESC	PC1
Stage IIA	Stage IIA1	0.364	0.267261241912424	clinical_stage	1	0	CESC	PC1
Stage IIA	Stage IIA2	0.47	0.198471046509361	clinical_stage	1	0	CESC	PC1
Stage IIA	Stage IIB	0.212	0.176098167757691	clinical_stage	1	0	CESC	PC1
Stage IIA	Stage III	0.4	0.385337317794226	clinical_stage	1	0	CESC	PC1
Stage IIA	Stage IIIA	0.436	0.284267621807481	clinical_stage	1	0	CESC	PC1
Stage IIA	Stage IIIB	0.503	0.0968759545058584	clinical_stage	1	0	CESC	PC1
Stage IIA	Stage IVA	0.796	0.0728455631230207	clinical_stage	1	0	CESC	PC1
Stage IIA	Stage IVB	0.808	0.0620322806932314	clinical_stage	1	0	CESC	PC1
Stage IIA1	Stage IIA2	0.876	0.0703210846407743	clinical_stage	1	0	CESC	PC1
Stage IIA1	Stage IIB	0.974	0.00730708220861222	clinical_stage	1	0	CESC	PC1
Stage IIA1	Stage III	0.667	0.358568582800318	clinical_stage	1	0	CESC	PC1
Stage IIA1	Stage IIIA	0.571	0.29277002188456	clinical_stage	1	0	CESC	PC1
Stage IIA1	Stage IIIB	0.39	0.130853329030401	clinical_stage	1	0	CESC	PC1
Stage IIA1	Stage IVA	0.24	0.338530906422404	clinical_stage	1	0	CESC	PC1
Stage IIA1	Stage IVB	0.442	0.204523997025965	clinical_stage	1	0	CESC	PC1
Stage IIA2	Stage IIB	0.546	0.0889651270133784	clinical_stage	1	0	CESC	PC1
Stage IIA2	Stage III	0.25	0.540061724867322	clinical_stage	1	0	CESC	PC1
Stage IIA2	Stage IIIA	0.667	0.195180014589707	clinical_stage	1	0	CESC	PC1
Stage IIA2	Stage IIIB	0.812	0.036734693877551	clinical_stage	1	0	CESC	PC1
Stage IIA2	Stage IVA	0.408	0.224933852710609	clinical_stage	1	0	CESC	PC1
Stage IIA2	Stage IVB	0.536	0.155113346865896	clinical_stage	1	0	CESC	PC1
Stage IIB	Stage III	0.364	0.172143965185608	clinical_stage	1	0	CESC	PC1
Stage IIB	Stage IIIA	0.517	0.106733211463864	clinical_stage	1	0	CESC	PC1
Stage IIB	Stage IIIB	0.164	0.151589871870739	clinical_stage	1	0	CESC	PC1
Stage IIB	Stage IVA	0.111	0.223057679159743	clinical_stage	1	0	CESC	PC1
Stage IIB	Stage IVB	0.171	0.186852678027414	clinical_stage	1	0	CESC	PC1
Stage III	Stage IIIA	1	0	clinical_stage	1	0	CESC	PC1
Stage III	Stage IIIB	0.279	0.196618959928084	clinical_stage	1	0	CESC	PC1
Stage III	Stage IVA	0.4	0.385337317794226	clinical_stage	1	0	CESC	PC1
Stage III	Stage IVB	0.154	0.444749589996661	clinical_stage	1	0	CESC	PC1
Stage IIIA	Stage IIIB	0.357	0.152894157431288	clinical_stage	1	0	CESC	PC1
Stage IIIA	Stage IVA	0.436	0.284267621807481	clinical_stage	1	0	CESC	PC1
Stage IIIA	Stage IVB	0.44	0.243975018237133	clinical_stage	1	0	CESC	PC1
Stage IIIB	Stage IVA	0.414	0.117635087614257	clinical_stage	1	0	CESC	PC1
Stage IIIB	Stage IVB	0.544	0.0849411985729376	clinical_stage	1	0	CESC	PC1
Stage IVA	Stage IVB	0.754	0.0775403508665392	clinical_stage	1	0	CESC	PC1
adenocarcinomas	adenosquamous	0.587	0.0796322182481487	histological_type	1	0	CESC	PC1
adenocarcinomas	squamous cell carcinomas	0.006	0.158886279183996	histological_type	1	0	CESC	PC1
adenosquamous	squamous cell carcinomas	0.161	0.0875469288685838	histological_type	1	0	CESC	PC1
grade_G1	grade_G2	0.52	0.0521898756076308	histological_grade	1	0	CESC	PC1
grade_G1	grade_G3	0.061	0.160792756514949	histological_grade	1	0	CESC	PC1
grade_G1	grade_G4	0.211	0.335083126633356	histological_grade	1	0	CESC	PC1
grade_G1	grade_GX	0.152	0.223544882534131	histological_grade	1	0	CESC	PC1
grade_G2	grade_G3	0.02	0.146380190437707	histological_grade	1	0	CESC	PC1
grade_G2	grade_G4	0.114	0.136513002379669	histological_grade	1	0	CESC	PC1
grade_G2	grade_GX	0.174	0.107980665548553	histological_grade	1	0	CESC	PC1
grade_G3	grade_G4	0.158	0.130762012405496	histological_grade	1	0	CESC	PC1
grade_G3	grade_GX	0.821	0.0191858523532923	histological_grade	1	0	CESC	PC1
grade_G4	grade_GX	0.24	0.277350098112615	histological_grade	1	0	CESC	PC1
Indeterminate (neither Pre or Postmenopausal)	Peri (6-12 months since last menstrual period)	0.78	0.0631676165709237	menopause_status	1	0	CESC	PC1
Indeterminate (neither Pre or Postmenopausal)	Post (prior bilateral ovariectomy OR >12 mo since LMP with no prior hysterectomy)	0.544	0.06716418187111	menopause_status	1	0	CESC	PC1
Indeterminate (neither Pre or Postmenopausal)	Pre (<6 months since LMP AND no prior bilateral ovariectomy AND not on estrogen replacement)	0.541	0.0549385148277675	menopause_status	1	0	CESC	PC1
Peri (6-12 months since last menstrual period)	Post (prior bilateral ovariectomy OR >12 mo since LMP with no prior hysterectomy)	0.968	0.00427032743190207	menopause_status	1	0	CESC	PC1
Peri (6-12 months since last menstrual period)	Pre (<6 months since LMP AND no prior bilateral ovariectomy AND not on estrogen replacement)	0.897	0.0108204260266469	menopause_status	1	0	CESC	PC1
Post (prior bilateral ovariectomy OR >12 mo since LMP with no prior hysterectomy)	Pre (<6 months since LMP AND no prior bilateral ovariectomy AND not on estrogen replacement)	0.746	0.0226252287979192	menopause_status	1	0	CESC	PC1
Alive	Dead	0.023	0.130065407372364	vital_status	1	0	CESC	PC1
	TUMOR FREE	0.694	0.0264213026564193	tumor_status	1	0	CESC	PC1
	WITH TUMOR	0.109	0.156191806845788	tumor_status	1	0	CESC	PC1
TUMOR FREE	WITH TUMOR	0.000626	0.20553732999438	tumor_status	0.313626	0.503587940922325	CESC	PC1
	Cervical Cancer	0.09	0.0974483665895351	cause_of_death	1	0	CESC	PC1
	Distant Metastasis	0.284	0.0631587674018456	new_tumor_event_type	1	0	CESC	PC1
	Locoregional Recurrence	0.719	0.0220449408778884	new_tumor_event_type	1	0	CESC	PC1
